date,confirmed,recovered,deaths,increase_rate,active_cases,daily_new_confirmed,daily_new_recovered,daily_new_deaths,year,month,month_name,week,day_of_week,days_since_start
2020-09-04,26668499,17735486,919857,1.1428188918264646,8013156,301329.0,213501.0,5851.0,2020,9,Sep,36,Friday,226
2020-09-05,26942595,17936474,924962,1.0277893780223626,8081159,274096.0,200988.0,5105.0,2020,9,Sep,36,Saturday,227
2020-09-06,27171440,18148265,929078,0.8493799502238,8094097,228845.0,211791.0,4116.0,2020,9,Sep,36,Sunday,228
2020-09-07,27388662,18345813,938684,0.7994497163197828,8104165,217222.0,197548.0,9606.0,2020,9,Sep,37,Monday,229
2020-09-08,27635123,18547610,943817,0.8998650609511337,8143696,246461.0,201797.0,5133.0,2020,9,Sep,37,Tuesday,230
2020-09-09,27920213,18787877,950075,1.0316219688980577,8182261,285090.0,240267.0,6258.0,2020,9,Sep,37,Wednesday,231
2020-09-10,28224541,19004538,956075,1.0899916845190256,8263928,304328.0,216661.0,6000.0,2020,9,Sep,37,Thursday,232
2020-09-11,28540587,19228208,962068,1.1197560307535204,8350311,316046.0,223670.0,5993.0,2020,9,Sep,37,Friday,233
2020-09-12,28829539,19451142,967111,1.0124248670848992,8411286,288952.0,222934.0,5043.0,2020,9,Sep,37,Saturday,234
2020-09-13,29077878,19638990,971055,0.8614046863531186,8467833,248339.0,187848.0,3944.0,2020,9,Sep,37,Sunday,235
2020-09-14,29344683,19867489,975643,0.9175531997211076,8501551,266805.0,228499.0,4588.0,2020,9,Sep,38,Monday,236
2020-09-15,29625452,20093776,982216,0.9567968411858462,8549460,280769.0,226287.0,6573.0,2020,9,Sep,38,Tuesday,237
2020-09-16,29930181,20323253,988076,1.028605403218827,8618852,304729.0,229477.0,5860.0,2020,9,Sep,38,Wednesday,238
2020-09-17,30245688,20543464,993715,1.0541433077200568,8708509,315507.0,220211.0,5639.0,2020,9,Sep,38,Thursday,239
2020-09-18,30572221,20794613,999566,1.079601826217344,8778042,326533.0,251149.0,5851.0,2020,9,Sep,38,Friday,240
2020-09-19,30865470,21031598,1004872,0.9592008379109912,8829000,293249.0,236985.0,5306.0,2020,9,Sep,38,Saturday,241
2020-09-20,31120345,21268675,1008828,0.8257609555273255,8842842,254875.0,237077.0,3956.0,2020,9,Sep,38,Sunday,242
2020-09-21,31379958,21514153,1013231,0.8342227568492573,8852574,259613.0,245478.0,4403.0,2020,9,Sep,39,Monday,243
2020-09-22,31664541,21733546,1019388,0.906894139246458,8911607,284583.0,219393.0,6157.0,2020,9,Sep,39,Tuesday,244
2020-09-23,31976037,21996959,1025913,0.9837376136290747,8953165,311496.0,263413.0,6525.0,2020,9,Sep,39,Wednesday,245
2020-09-24,32296990,22252629,1031593,1.003729761758782,9012768,320953.0,255670.0,5680.0,2020,9,Sep,39,Thursday,246
2020-09-25,32627024,22491837,1037605,1.0218723168939272,9097582,330034.0,239208.0,6012.0,2020,9,Sep,39,Friday,247
2020-09-26,32912811,22753980,1043037,0.8759211382564343,9115794,285787.0,262143.0,5432.0,2020,9,Sep,39,Saturday,248
2020-09-27,33159736,22967859,1046878,0.7502397774532232,9144999,246925.0,213879.0,3841.0,2020,9,Sep,39,Sunday,249
2020-09-28,33422170,23190401,1050951,0.7914236711655365,9180818,262434.0,222542.0,4073.0,2020,9,Sep,40,Monday,250
2020-09-29,33704894,23431685,1057046,0.8459175451504196,9216163,282724.0,241284.0,6095.0,2020,9,Sep,40,Tuesday,251
2020-09-30,34029080,23679903,1063488,0.9618365807647994,9285689,324186.0,248218.0,6442.0,2020,9,Sep,40,Wednesday,252
2020-10-01,34348139,23901445,1072373,0.9376068938684208,9374321,319059.0,221542.0,8885.0,2020,10,Oct,40,Thursday,253
2020-10-02,34677414,24073730,1077969,0.9586400008454607,9525715,329275.0,172285.0,5596.0,2020,10,Oct,40,Friday,254
2020-10-03,34974941,24329331,1082692,0.8579849696981442,9562918,297527.0,255601.0,4723.0,2020,10,Oct,40,Saturday,255
2020-10-04,35234912,24551490,1086683,0.7433064719108461,9596739,259971.0,222159.0,3991.0,2020,10,Oct,40,Sunday,256
2020-10-05,35545699,24788958,1093722,0.8820427875625175,9663019,310787.0,237468.0,7039.0,2020,10,Oct,41,Monday,257
2020-10-06,35861625,25021584,1099576,0.8887882609932639,9740465,315926.0,232626.0,5854.0,2020,10,Oct,41,Tuesday,258
2020-10-07,36210456,25276775,1105467,0.972713868933714,9828214,348831.0,255191.0,5891.0,2020,10,Oct,41,Wednesday,259
2020-10-08,36569609,25496281,1111833,0.991848873706534,9961495,359153.0,219506.0,6366.0,2020,10,Oct,41,Thursday,260
2020-10-09,36929540,25703071,1118024,0.9842352976757284,10108445,359931.0,206790.0,6191.0,2020,10,Oct,41,Friday,261
2020-10-10,37285319,25898476,1122904,0.9633994899476136,10263939,355779.0,195405.0,4880.0,2020,10,Oct,41,Saturday,262
2020-10-11,37574472,26121116,1127028,0.7755143519088572,10326328,289153.0,222640.0,4124.0,2020,10,Oct,41,Sunday,263
2020-10-12,37863592,26321235,1131078,0.7694585834765689,10411279,289120.0,200119.0,4050.0,2020,10,Oct,42,Monday,264
2020-10-13,38182789,26513680,1136463,0.8430182746528644,10532646,319197.0,192445.0,5385.0,2020,10,Oct,42,Tuesday,265
2020-10-14,38562868,26725965,1142654,0.9954196902693514,10694249,380079.0,212285.0,6191.0,2020,10,Oct,42,Wednesday,266
2020-10-15,38969780,26933292,1148837,1.0551912269595716,10887651,406912.0,207327.0,6183.0,2020,10,Oct,42,Thursday,267
2020-10-16,39379895,27136306,1155025,1.052392392258822,11088564,410115.0,203014.0,6188.0,2020,10,Oct,42,Friday,268
2020-10-17,39752176,27334589,1160737,0.9453580310460452,11256850,372281.0,198283.0,5712.0,2020,10,Oct,42,Saturday,269
2020-10-18,40083148,27536100,1164590,0.8325883845956006,11382458,330972.0,201511.0,3853.0,2020,10,Oct,42,Sunday,270
2020-10-19,40456878,27738631,1169292,0.9323868474601844,11548955,373730.0,202531.0,4702.0,2020,10,Oct,43,Monday,271
2020-10-20,40845321,27950078,1175943,0.9601408195659586,11719300,388443.0,211447.0,6651.0,2020,10,Oct,43,Tuesday,272
2020-10-21,41284309,28161300,1182798,1.0747571306882373,11940211,438988.0,211222.0,6855.0,2020,10,Oct,43,Wednesday,273
2020-10-22,41766204,28388093,1188695,1.1672594544334025,12189416,481895.0,226793.0,5897.0,2020,10,Oct,43,Thursday,274
2020-10-23,42259529,28594827,1195788,1.181158335576774,12468914,493325.0,206734.0,7093.0,2020,10,Oct,43,Friday,275
2020-10-24,42716464,28806408,1201651,1.0812590930675068,12708405,456935.0,211581.0,5863.0,2020,10,Oct,43,Saturday,276
2020-10-25,43075336,29003666,1205906,0.8401257182710629,12865764,358872.0,197258.0,4255.0,2020,10,Oct,43,Sunday,277
2020-10-26,43558104,29242801,1211520,1.120752720303795,13103783,482768.0,239135.0,5614.0,2020,10,Oct,44,Monday,278
2020-10-27,44025232,29832506,1218996,1.0724250072960018,12973730,467128.0,589705.0,7476.0,2020,10,Oct,44,Tuesday,279
2020-10-28,44545397,30098468,1226179,1.1815156363060166,13220750,520165.0,265962.0,7183.0,2020,10,Oct,44,Wednesday,280
2020-10-29,45095600,30345219,1233380,1.2351511874504115,13517001,550203.0,246751.0,7201.0,2020,10,Oct,44,Thursday,281
2020-10-30,45667520,30600993,1241057,1.268239029971882,13825470,571920.0,255774.0,7677.0,2020,10,Oct,44,Friday,282
2020-10-31,46140588,30845322,1247660,1.035895971578925,14047606,473068.0,244329.0,6603.0,2020,10,Oct,44,Saturday,283
2020-11-01,46578413,31103269,1252779,0.9488934124549953,14222365,437825.0,257947.0,5119.0,2020,11,Nov,44,Sunday,284
2020-11-02,47124212,31383406,1258854,1.1717853074985618,14481952,545799.0,280137.0,6075.0,2020,11,Nov,45,Monday,285
2020-11-03,47687439,31634979,1268427,1.1951966432881678,14784033,563227.0,251573.0,9573.0,2020,11,Nov,45,Tuesday,286
2020-11-04,48179325,31914298,1278499,1.031479170017916,14986528,491886.0,279319.0,10072.0,2020,11,Nov,45,Wednesday,287
2020-11-05,48797426,32217953,1287166,1.282917517005479,15292307,618101.0,303655.0,8667.0,2020,11,Nov,45,Thursday,288
2020-11-06,49418108,32506314,1296318,1.271956434751292,15615476,620682.0,288361.0,9152.0,2020,11,Nov,45,Friday,289
2020-11-07,50018687,32805330,1304068,1.215301484225175,15909289,600579.0,299016.0,7750.0,2020,11,Nov,45,Saturday,290
2020-11-08,50508065,33058570,1310158,0.9783903363956756,16139337,489378.0,253240.0,6090.0,2020,11,Nov,45,Sunday,291
2020-11-09,51015418,33315623,1317391,1.004498984469114,16382404,507353.0,257053.0,7233.0,2020,11,Nov,46,Monday,292
2020-11-10,51584111,33572983,1327237,1.1147473103131291,16683891,568693.0,257360.0,9846.0,2020,11,Nov,46,Tuesday,293
2020-11-11,52207978,33953207,1337787,1.2094169850092018,16916984,623867.0,380224.0,10550.0,2020,11,Nov,46,Wednesday,294
2020-11-12,52849166,34179446,1347560,1.2281417985580672,17322160,641188.0,226239.0,9773.0,2020,11,Nov,46,Thursday,295
2020-11-13,53511432,34481578,1357352,1.2531247891404758,17672502,662266.0,302132.0,9792.0,2020,11,Nov,46,Friday,296
2020-11-14,54098149,34759397,1366475,1.096433001456586,17972277,586717.0,277819.0,9123.0,2020,11,Nov,46,Saturday,297
2020-11-15,54588232,34990157,1373087,0.9059145443220248,18224988,490083.0,230760.0,6612.0,2020,11,Nov,46,Sunday,298
2020-11-16,55110823,35380887,1380828,0.957332708632146,18349108,522591.0,390730.0,7741.0,2020,11,Nov,47,Monday,299
2020-11-17,55711730,35814478,1391876,1.0903611437629956,18505376,600907.0,433591.0,11048.0,2020,11,Nov,47,Tuesday,300
2020-11-18,56333473,36177588,1403334,1.116000167289725,18752551,621743.0,363110.0,11458.0,2020,11,Nov,47,Wednesday,301
2020-11-19,56987275,36551887,1414453,1.1605923888271543,19020935,653802.0,374299.0,11119.0,2020,11,Nov,47,Thursday,302
2020-11-20,57662075,36907311,1426213,1.1841239996121942,19328551,674800.0,355424.0,11760.0,2020,11,Nov,47,Friday,303
2020-11-21,58256749,37246581,1435353,1.0313087068059898,19574815,594674.0,339270.0,9140.0,2020,11,Nov,47,Saturday,304
2020-11-22,58755072,37520305,1442824,0.8553910208755384,19791943,498323.0,273724.0,7471.0,2020,11,Nov,47,Sunday,305
2020-11-23,59284353,37931518,1451132,0.9008260597485098,19901703,529281.0,411213.0,8308.0,2020,11,Nov,48,Monday,306
2020-11-24,59875565,38303697,1463736,0.9972479584958952,20108132,591212.0,372179.0,12604.0,2020,11,Nov,48,Tuesday,307
2020-11-25,60492652,38741107,1475890,1.0306157445027866,20275655,617087.0,437410.0,12154.0,2020,11,Nov,48,Wednesday,308
2020-11-26,61086033,39107983,1486891,0.9809141778079096,20491159,593381.0,366876.0,11001.0,2020,11,Nov,48,Thursday,309
2020-11-27,61780326,39489609,1498394,1.1365822364009135,20792323,694293.0,381626.0,11503.0,2020,11,Nov,48,Friday,310
2020-11-28,62388284,39849315,1507860,0.98406408538537,21031109,607958.0,359706.0,9466.0,2020,11,Nov,48,Saturday,311
2020-11-29,62884434,40167598,1515172,0.7952614949306828,21201664,496150.0,318283.0,7312.0,2020,11,Nov,48,Sunday,312
2020-11-30,63386344,40569854,1523873,0.7981466446847562,21292617,501910.0,402256.0,8701.0,2020,11,Nov,49,Monday,313
2020-12-01,64000159,41046058,1536532,0.9683710421916746,21417569,613815.0,476204.0,12659.0,2020,12,Dec,49,Tuesday,314
2020-12-02,64639978,41508984,1549160,0.9997147038337828,21581834,639819.0,462926.0,12628.0,2020,12,Dec,49,Wednesday,315
2020-12-03,65331254,41935968,1561779,1.0694248689255432,21833507,691276.0,426984.0,12619.0,2020,12,Dec,49,Thursday,316
2020-12-04,66028169,42426585,1574187,1.066740583304891,22027397,696915.0,490617.0,12408.0,2020,12,Dec,49,Friday,317
2020-12-05,66672388,42862533,1584737,0.9756729737576094,22225118,644219.0,435948.0,10550.0,2020,12,Dec,49,Saturday,318
2020-12-06,67216584,43178577,1592557,0.8162239516604685,22445450,544196.0,316044.0,7820.0,2020,12,Dec,49,Sunday,319
2020-12-07,67750014,43591716,1600972,0.7935987940119063,22557326,533430.0,413139.0,8415.0,2020,12,Dec,50,Monday,320
2020-12-08,68380626,44032487,1613132,0.9307924275853288,22735007,630612.0,440771.0,12160.0,2020,12,Dec,50,Tuesday,321
2020-12-09,69046486,44458967,1625916,0.9737553440941006,22961603,665860.0,426480.0,12784.0,2020,12,Dec,50,Wednesday,322
2020-12-10,70543194,44950193,1638408,2.167681639873751,23954593,1496708.0,491226.0,12492.0,2020,12,Dec,50,Thursday,323
2020-12-11,71251444,45428333,1651556,1.0039948006890644,24171555,708250.0,478140.0,13148.0,2020,12,Dec,50,Friday,324
2020-12-12,71901650,46933276,1662469,0.9125513301877785,23305905,650206.0,1504943.0,10913.0,2020,12,Dec,50,Saturday,325
2020-12-13,72441140,47328395,1670406,0.750316578270457,23442339,539490.0,395119.0,7937.0,2020,12,Dec,50,Sunday,326
2020-12-14,72992271,41338398,1679234,0.7607983529800885,29974639,551131.0,0.0,8828.0,2020,12,Dec,51,Monday,327
2020-12-15,73639542,41696562,1692579,0.8867664906603605,30250401,647271.0,358164.0,13345.0,2020,12,Dec,51,Tuesday,328
2020-12-16,74357765,42058782,1706670,0.9753224700935808,30592313,718223.0,362220.0,14091.0,2020,12,Dec,51,Wednesday,329
2020-12-17,75096946,42434191,1719993,0.9940871676280212,30942762,739181.0,375409.0,13323.0,2020,12,Dec,51,Thursday,330
2020-12-18,75819294,42751919,1733005,0.9618873182938756,31334370,722348.0,317728.0,13012.0,2020,12,Dec,51,Friday,331
2020-12-19,76455347,43103505,1744311,0.8389065189660035,31607531,636053.0,351586.0,11306.0,2020,12,Dec,51,Saturday,332
2020-12-20,77003179,43380334,1752546,0.7165385044946562,31870299,547832.0,276829.0,8235.0,2020,12,Dec,51,Sunday,333
2020-12-21,77549228,43723554,1761625,0.7091252687113087,32064049,546049.0,343220.0,9079.0,2020,12,Dec,52,Monday,334
2020-12-22,78201068,44086739,1775566,0.8405499536371916,32338763,651840.0,363185.0,13941.0,2020,12,Dec,52,Tuesday,335
2020-12-23,78883803,44410879,1789509,0.8730507363403273,32683415,682735.0,324140.0,13943.0,2020,12,Dec,52,Wednesday,336
2020-12-24,79579153,44725551,1801705,0.881486406024314,33051897,695350.0,314672.0,12196.0,2020,12,Dec,52,Thursday,337
2020-12-25,80098228,45017157,1810601,0.6522751002388779,33270470,519075.0,291606.0,8896.0,2020,12,Dec,52,Friday,338
2020-12-26,80605026,45425321,1818041,0.6327206139941074,33361664,506798.0,408164.0,7440.0,2020,12,Dec,52,Saturday,339
2020-12-27,81017977,45717709,1825789,0.5123142073051375,33474479,412951.0,292388.0,7748.0,2020,12,Dec,52,Sunday,340
2020-12-28,81516474,46016135,1834888,0.6152918382546135,33665451,498497.0,298426.0,9099.0,2020,12,Dec,53,Monday,341
2020-12-29,82187305,46369230,1849717,0.8229391766871565,33968358,670831.0,353095.0,14829.0,2020,12,Dec,53,Tuesday,342
2020-12-30,82913042,46757475,1865432,0.8830281026978559,34290135,725737.0,388245.0,15715.0,2020,12,Dec,53,Wednesday,343
2020-12-31,83753075,47055807,1879122,1.013149415022066,34818146,840033.0,298332.0,13690.0,2020,12,Dec,53,Thursday,344
2021-01-01,84341129,47359111,1889077,0.7021282502164845,35092941,588054.0,303304.0,9955.0,2021,1,Jan,53,Friday,345
2021-01-02,84921890,47614296,1897496,0.6885857551183598,35410098,580761.0,255185.0,8419.0,2021,1,Jan,53,Saturday,346
2021-01-03,85442114,47882778,1905134,0.6125911705450738,35654202,520224.0,268482.0,7638.0,2021,1,Jan,53,Sunday,347
2021-01-04,85998532,48173186,1914530,0.6512221830091891,35910816,556418.0,290408.0,9396.0,2021,1,Jan,1,Monday,348
2021-01-05,86740208,48488547,1929931,0.8624286749452885,36321730,741676.0,315361.0,15401.0,2021,1,Jan,1,Tuesday,349
2021-01-06,87531297,48801672,1944927,0.912021100986984,36784698,791089.0,313125.0,14996.0,2021,1,Jan,1,Wednesday,350
2021-01-07,88402136,49125603,1959982,0.9948887196313336,37316551,870839.0,323931.0,15055.0,2021,1,Jan,1,Thursday,351
2021-01-08,89238832,49422866,1975521,0.9464658184277358,37840445,836696.0,297263.0,15539.0,2021,1,Jan,1,Friday,352
2021-01-09,89996683,49753111,1988855,0.8492390397937973,38254717,757851.0,330245.0,13334.0,2021,1,Jan,1,Saturday,353
2021-01-10,90598523,50023661,1997796,0.6687357577389825,38577066,601840.0,270550.0,8941.0,2021,1,Jan,1,Sunday,354
2021-01-11,91212596,50313949,2007354,0.6777958179296146,38891293,614073.0,290288.0,9558.0,2021,1,Jan,2,Monday,355
2021-01-12,91904578,50657506,2024302,0.7586474131270203,39222770,691982.0,343557.0,16948.0,2021,1,Jan,2,Tuesday,356
2021-01-13,92648667,51023567,2041022,0.8096321382379885,39584078,744089.0,366061.0,16720.0,2021,1,Jan,2,Wednesday,357
2021-01-14,93409890,51396412,2056610,0.8216232619946923,39956868,761223.0,372845.0,15588.0,2021,1,Jan,2,Thursday,358
2021-01-15,94194314,51717034,2072243,0.8397654680890857,40405037,784424.0,320622.0,15633.0,2021,1,Jan,2,Friday,359
2021-01-16,94852162,52034089,2086164,0.6983945973639131,40731909,657848.0,317055.0,13921.0,2021,1,Jan,2,Saturday,360
2021-01-17,95379938,52349804,2095253,0.5564195785015422,40934881,527776.0,315715.0,9089.0,2021,1,Jan,2,Sunday,361
2021-01-18,95896595,52668557,2104872,0.5416830948244065,41123166,516657.0,318753.0,9619.0,2021,1,Jan,3,Monday,362
2021-01-19,96489830,53071501,2120725,0.6186194619318861,41297604,593235.0,402944.0,15853.0,2021,1,Jan,3,Tuesday,363
2021-01-20,97176788,53399272,2138868,0.7119486063971716,41638648,686958.0,327771.0,18143.0,2021,1,Jan,3,Wednesday,364
2021-01-21,97846151,53765411,2156151,0.6888095539852583,41924589,669363.0,366139.0,17283.0,2021,1,Jan,3,Thursday,365
2021-01-22,98510412,54147168,2172232,0.6788831172316631,42191012,664261.0,381757.0,16081.0,2021,1,Jan,3,Friday,366
2021-01-23,99087798,54463661,2186850,0.5861167243925445,42437287,577386.0,316493.0,14618.0,2021,1,Jan,3,Saturday,367
2021-01-24,99549884,54774618,2195957,0.4663399624643994,42579309,462086.0,310957.0,9107.0,2021,1,Jan,3,Sunday,368
2021-01-25,100030792,55089059,2206362,0.4830824313165447,42735371,480908.0,314441.0,10405.0,2021,1,Jan,4,Monday,369
2021-01-26,100592320,55418602,2224173,0.5613551475229748,42949545,561528.0,329543.0,17811.0,2021,1,Jan,4,Tuesday,370
2021-01-27,101193735,55759371,2241615,0.5978736746503113,43192749,601415.0,340769.0,17442.0,2021,1,Jan,4,Wednesday,371
2021-01-28,101808776,56075030,2258177,0.6077856499713149,43475569,615041.0,315659.0,16562.0,2021,1,Jan,4,Thursday,372
2021-01-29,102398247,56439137,2273979,0.5789982191712039,43685131,589471.0,364107.0,15802.0,2021,1,Jan,4,Friday,373
2021-01-30,102913518,56790303,2287429,0.5032029503395697,43835786,515271.0,351166.0,13450.0,2021,1,Jan,4,Saturday,374
2021-01-31,103310123,57079202,2296527,0.3853769725372715,43934394,396605.0,288899.0,9098.0,2021,1,Jan,4,Sunday,375
2021-02-01,103752688,57351844,2306150,0.4283849318425455,44094694,442565.0,272642.0,9623.0,2021,2,Feb,5,Monday,376
2021-02-02,104217880,57702034,2321484,0.4483662148589345,44194362,465192.0,350190.0,15334.0,2021,2,Feb,5,Tuesday,377
2021-02-03,104743426,58031881,2337679,0.5042762335983039,44373866,525546.0,329847.0,16195.0,2021,2,Feb,5,Wednesday,378
2021-02-04,105215449,58325870,2350625,0.4506468978778677,44538954,472023.0,293989.0,12946.0,2021,2,Feb,5,Thursday,379
2021-02-05,105752476,58607157,2367926,0.5104069840542143,44777393,537027.0,281287.0,17301.0,2021,2,Feb,5,Friday,380
2021-02-06,106188323,58901714,2379783,0.4121388136576584,44906826,435847.0,294557.0,11857.0,2021,2,Feb,5,Saturday,381
2021-02-07,106540137,59179149,2387143,0.3313113815725294,44973845,351814.0,277435.0,7360.0,2021,2,Feb,5,Sunday,382
2021-02-08,106879564,59411983,2396212,0.3185907298016709,45071369,339427.0,232834.0,9069.0,2021,2,Feb,6,Monday,383
2021-02-09,107286701,59783591,2411279,0.3809306332873888,45091831,407137.0,371608.0,15067.0,2021,2,Feb,6,Tuesday,384
2021-02-10,107727017,60052899,2425448,0.4104106062502565,45248670,440316.0,269308.0,14169.0,2021,2,Feb,6,Wednesday,385
2021-02-11,108171909,60328984,2439315,0.4129808959622451,45403610,444892.0,276085.0,13867.0,2021,2,Feb,6,Thursday,386
2021-02-12,108602636,60616583,2452310,0.3981874813728211,45533743,430727.0,287599.0,12995.0,2021,2,Feb,6,Friday,387
2021-02-13,108983366,60862826,2463034,0.3505716012270641,45657506,380730.0,246243.0,10724.0,2021,2,Feb,6,Saturday,388
2021-02-14,109292190,61058257,2469761,0.2833680141609867,45764172,308824.0,195431.0,6727.0,2021,2,Feb,6,Sunday,389
2021-02-15,109572409,61346870,2477164,0.2563943498615958,45748375,280219.0,288613.0,7403.0,2021,2,Feb,7,Monday,390
2021-02-16,109931831,61582275,2488491,0.3280223582562651,45861065,359422.0,235405.0,11327.0,2021,2,Feb,7,Tuesday,391
2021-02-17,110318342,61876216,2500087,0.3515915240236469,45942039,386511.0,293941.0,11596.0,2021,2,Feb,7,Wednesday,392
2021-02-18,110729640,62112834,2512001,0.3728283008459283,46104805,411298.0,236618.0,11914.0,2021,2,Feb,7,Thursday,393
2021-02-19,111139580,62347470,2523693,0.370217043964019,46268417,409940.0,234636.0,11692.0,2021,2,Feb,7,Friday,394
2021-02-20,111515230,62616686,2532767,0.3379983980504515,46365777,375650.0,269216.0,9074.0,2021,2,Feb,7,Saturday,395
2021-02-21,111834482,62833943,2539343,0.2862855593805438,46461196,319252.0,217257.0,6576.0,2021,2,Feb,7,Sunday,396
2021-02-22,112129135,63016513,2546356,0.2634724055859623,46566266,294653.0,182570.0,7013.0,2021,2,Feb,8,Monday,397
2021-02-23,112522443,63295143,2558026,0.3507634300398375,46669274,393308.0,278630.0,11670.0,2021,2,Feb,8,Tuesday,398
2021-02-24,112967480,63504602,2570562,0.3955095429273607,46892316,445037.0,209459.0,12536.0,2021,2,Feb,8,Wednesday,399
2021-02-25,113421072,63732294,2581421,0.401524403306155,47107357,453592.0,227692.0,10859.0,2021,2,Feb,8,Thursday,400
2021-02-26,113863138,63992562,2591996,0.3897564995682637,47278580,442066.0,260268.0,10575.0,2021,2,Feb,8,Friday,401
2021-02-27,114260988,64243284,2600691,0.3494107109537065,47417013,397850.0,250722.0,8695.0,2021,2,Feb,8,Saturday,402
2021-02-28,114569813,64418461,2607029,0.27028035150545,47544323,308825.0,175177.0,6338.0,2021,2,Feb,8,Sunday,403
2021-03-01,114874850,64633387,2614416,0.2662455249010488,47627047,305037.0,214926.0,7387.0,2021,3,Mar,9,Monday,404
2021-03-02,115188425,64903491,2624772,0.2729709766759217,47660162,313575.0,270104.0,10356.0,2021,3,Mar,9,Tuesday,405
2021-03-03,115630622,65132899,2636546,0.3838901347943597,47861177,442197.0,229408.0,11774.0,2021,3,Mar,9,Wednesday,406
2021-03-04,116089417,65383179,2647015,0.3967763833355493,48059223,458795.0,250280.0,10469.0,2021,3,Mar,9,Thursday,407
2021-03-05,116539442,65609539,2657485,0.3876537686462841,48272418,450025.0,226360.0,10470.0,2021,3,Mar,9,Friday,408
2021-03-06,116953953,65846042,2665755,0.3556830141678557,48442156,414511.0,236503.0,8270.0,2021,3,Mar,9,Saturday,409
2021-03-07,117327861,66084362,2671692,0.3197053117135767,48571807,373908.0,238320.0,5937.0,2021,3,Mar,9,Sunday,410
2021-03-08,117632319,66358920,2678717,0.2594933525635484,48594682,304458.0,274558.0,7025.0,2021,3,Mar,10,Monday,411
2021-03-09,118046564,66621153,2689280,0.3521523706422892,48736131,414245.0,262233.0,10563.0,2021,3,Mar,10,Tuesday,412
2021-03-10,118505479,66856509,2699457,0.388757609243078,48949513,458915.0,235356.0,10177.0,2021,3,Mar,10,Wednesday,413
2021-03-11,118995836,67129126,2709693,0.4137842436804124,49157017,490357.0,272617.0,10236.0,2021,3,Mar,10,Thursday,414
2021-03-12,119485614,67397682,2719584,0.4115925535411171,49368348,489778.0,268556.0,9891.0,2021,3,Mar,10,Friday,415
2021-03-13,119941781,67650214,2728176,0.3817756671527001,49563391,456167.0,252532.0,8592.0,2021,3,Mar,10,Saturday,416
2021-03-14,120306971,67895902,2733988,0.3044727174761562,49677081,365190.0,245688.0,5812.0,2021,3,Mar,10,Sunday,417
2021-03-15,120659926,68185781,2741454,0.2933786771175545,49732691,352955.0,289879.0,7466.0,2021,3,Mar,11,Monday,418
2021-03-16,121126545,68452266,2752081,0.3867224317707604,49922198,466619.0,266485.0,10627.0,2021,3,Mar,11,Tuesday,419
2021-03-17,121672187,68716802,2762677,0.4504726854051686,50192708,545642.0,264536.0,10596.0,2021,3,Mar,11,Wednesday,420
2021-03-18,122220797,68985878,2773399,0.4508918706293986,50461520,548610.0,269076.0,10722.0,2021,3,Mar,11,Thursday,421
2021-03-19,122784013,69264939,2784225,0.4608184644713125,50734849,563216.0,279061.0,10826.0,2021,3,Mar,11,Friday,422
2021-03-20,123283226,69523150,2793008,0.4065781756131394,50967068,499213.0,258211.0,8783.0,2021,3,Mar,11,Saturday,423
2021-03-21,123722665,69803249,2801454,0.3564467075188314,51117962,439439.0,280099.0,8446.0,2021,3,Mar,11,Sunday,424
2021-03-22,124142574,70137878,2809326,0.3393953727071753,51195370,419909.0,334629.0,7872.0,2021,3,Mar,12,Monday,425
2021-03-23,124649657,70451020,2820817,0.408468250384433,51377820,507083.0,313142.0,11491.0,2021,3,Mar,12,Tuesday,426
2021-03-24,125279444,70786662,2831499,0.5052456742821202,51661283,629787.0,335642.0,10682.0,2021,3,Mar,12,Wednesday,427
2021-03-25,125931456,71098479,2843056,0.520446115645277,51989921,652012.0,311817.0,11557.0,2021,3,Mar,12,Thursday,428
2021-03-26,126572141,71463065,2855824,0.5087569224959966,52253252,640685.0,364586.0,12768.0,2021,3,Mar,12,Friday,429
2021-03-27,127157204,71768318,2866034,0.4622367887416869,52522852,585063.0,305253.0,10210.0,2021,3,Mar,12,Saturday,430
2021-03-28,127649180,72097106,2873284,0.3869037573364699,52678790,491976.0,328788.0,7250.0,2021,3,Mar,12,Sunday,431
2021-03-29,128108148,72401542,2881882,0.3595542094355796,52824724,458968.0,304436.0,8598.0,2021,3,Mar,13,Monday,432
2021-03-30,128669690,72736785,2893798,0.4383343360798565,53039107,561542.0,335243.0,11916.0,2021,3,Mar,13,Tuesday,433
2021-03-31,129344579,73119294,2906701,0.5245128048416065,53318584,674889.0,382509.0,12903.0,2021,3,Mar,13,Wednesday,434
2021-04-01,130054616,73464080,2918988,0.5489499486484084,53671548,710037.0,344786.0,12287.0,2021,4,Apr,13,Thursday,435
2021-04-02,130699335,73784287,2929619,0.4957294249363667,53985429,644719.0,320207.0,10631.0,2021,4,Apr,13,Friday,436
2021-04-03,131240249,74150288,2938932,0.4138613253081968,54151029,540914.0,366001.0,9313.0,2021,4,Apr,13,Saturday,437
2021-04-04,131799592,74498476,2946314,0.4261977588902624,54354802,559343.0,348188.0,7382.0,2021,4,Apr,13,Sunday,438
2021-04-05,132294751,74846289,2954562,0.3756908443237062,54493900,495159.0,347813.0,8248.0,2021,4,Apr,14,Monday,439
